zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population
1199,UNIQUE,0,Springfield,MA,Hampden County,America/New_York,US,42.12,-72.6,0
1201,STANDARD,0,Pittsfield,MA,Berkshire County,America/New_York,US,42.45,-73.26,37180
1202,PO BOX,0,Pittsfield,MA,Berkshire County,America/New_York,US,42.45,-73.26,1387
1203,PO BOX,0,Pittsfield,MA,Berkshire County,America/New_York,US,42.45,-73.26,0
1220,STANDARD,0,Adams,MA,Berkshire County,America/New_York,US,42.62,-73.11,7100
1222,STANDARD,0,Ashley Falls,MA,Berkshire County,America/New_York,US,42.05,-73.33,720
1223,STANDARD,0,Becket,MA,Berkshire County,America/New_York,US,42.33,-73.07,2010
1224,STANDARD,0,Berkshire,MA,Berkshire County,America/New_York,US,42.51,-73.2,160
1225,STANDARD,0,Cheshire,MA,Berkshire County,America/New_York,US,42.55,-73.15,2930
1226,STANDARD,0,Dalton,MA,Berkshire County,America/New_York,US,42.47,-73.16,5710
1227,PO BOX,0,Dalton,MA,Berkshire County,America/New_York,US,42.47,-73.16,262
1229,PO BOX,0,Glendale,MA,Berkshire County,America/New_York,US,42.28,-73.34,163
1230,STANDARD,0,Great Barrington,MA,Berkshire County,America/New_York,US,42.19,-73.35,6170
1235,STANDARD,0,Hinsdale,MA,Berkshire County,America/New_York,US,42.42,-73.07,2470
1236,STANDARD,0,Housatonic,MA,Berkshire County,America/New_York,US,42.27,-73.38,1420
1237,STANDARD,0,Lanesborough,MA,Berkshire County,America/New_York,US,42.51,-73.22,2700
1238,STANDARD,0,Lee,MA,Berkshire County,America/New_York,US,42.3,-73.25,5090
1240,STANDARD,0,Lenox,MA,Berkshire County,America/New_York,US,42.35,-73.28,4030
1242,PO BOX,0,Lenox Dale,MA,Berkshire County,America/New_York,US,42.33,-73.25,559
1243,PO BOX,0,Middlefield,MA,Hampshire County,America/New_York,US,42.35,-73.01,315
1244,PO BOX,0,Mill River,MA,Berkshire County,America/New_York,US,42.12,-73.26,328
1245,STANDARD,0,Monterey,MA,Berkshire County,America/New_York,US,42.18,-73.21,660
1247,STANDARD,0,North Adams,MA,Berkshire County,America/New_York,US,42.68,-73.11,11340
1252,STANDARD,0,North Egremont,MA,Berkshire County,America/New_York,US,42.17,-73.44,281
1253,STANDARD,0,Otis,MA,Berkshire County,America/New_York,US,42.21,-73.11,720
1254,STANDARD,0,Richmond,MA,Berkshire County,America/New_York,US,42.37,-73.36,1000
1255,STANDARD,0,Sandisfield,MA,Berkshire County,America/New_York,US,42.11,-73.13,610
1256,STANDARD,0,Savoy,MA,Berkshire County,America/New_York,US,42.56,-73.02,600
1257,STANDARD,0,Sheffield,MA,Berkshire County,America/New_York,US,42.1,-73.34,2080
1258,PO BOX,0,South Egremont,MA,Berkshire County,America/New_York,US,42.11,-73.46,580
1259,STANDARD,0,Southfield,MA,Berkshire County,America/New_York,US,42.07,-73.23,430
1260,PO BOX,0,South Lee,MA,Berkshire County,America/New_York,US,42.3,-73.34,254
1262,PO BOX,0,Stockbridge,MA,Berkshire County,America/New_York,US,42.3,-73.32,1342
1263,UNIQUE,0,Stockbridge,MA,Berkshire County,America/New_York,US,42.3,-73.32,0
1264,PO BOX,0,Tyringham,MA,Berkshire County,America/New_York,US,42.24,-73.19,198
1266,STANDARD,0,West Stockbridge,MA,Berkshire County,America/New_York,US,42.31,-73.39,1190
1267,STANDARD,0,Williamstown,MA,Berkshire County,America/New_York,US,42.7,-73.2,5220
1270,STANDARD,0,Windsor,MA,Berkshire County,America/New_York,US,42.51,-73.04,700
1301,STANDARD,0,Greenfield,MA,Franklin County,America/New_York,US,42.58,-72.59,13940
1302,PO BOX,0,Greenfield,MA,Franklin County,America/New_York,US,42.58,-72.59,502
1330,STANDARD,0,Ashfield,MA,Franklin County,America/New_York,US,42.53,-72.78,1280
1331,STANDARD,0,Athol,MA,Worcester County,America/New_York,US,42.59,-72.23,11340
1337,STANDARD,0,Bernardston,MA,Franklin County,America/New_York,US,42.66,-72.55,2470
1338,STANDARD,0,Buckland,MA,Franklin County,America/New_York,US,42.57,-72.82,210
1339,STANDARD,0,Charlemont,MA,Franklin County,America/New_York,US,42.63,-72.88,1200
1340,STANDARD,0,Colrain,MA,Franklin County,America/New_York,US,42.66,-72.68,1510
1341,STANDARD,0,Conway,MA,Franklin County,America/New_York,US,42.51,-72.68,1470
1342,STANDARD,0,Deerfield,MA,Franklin County,America/New_York,US,42.55,-72.6,1320
1343,STANDARD,0,Drury,MA,Berkshire County,America/New_York,US,42.66,-72.98,153
1344,STANDARD,0,Erving,MA,Franklin County,America/New_York,US,42.6,-72.4,1420
1346,STANDARD,0,Heath,MA,Franklin County,America/New_York,US,42.66,-72.83,330
1347,PO BOX,0,Lake Pleasant,MA,Franklin County,America/New_York,US,42.56,-72.52,165
1349,STANDARD,0,Millers Falls,MA,Franklin County,America/New_York,US,42.56,-72.48,750
1350,PO BOX,0,Monroe Bridge,MA,Franklin County,America/New_York,US,42.72,-72.98,35
1351,STANDARD,0,Montague,MA,Franklin County,America/New_York,US,42.53,-72.53,2080
1354,STANDARD,0,Gill,MA,Franklin County,America/New_York,US,42.62,-72.51,1410
1355,STANDARD,0,New Salem,MA,Franklin County,America/New_York,US,42.5,-72.33,850
1360,STANDARD,0,Northfield,MA,Franklin County,America/New_York,US,42.7,-72.43,2690
1364,STANDARD,0,Orange,MA,Franklin County,America/New_York,US,42.59,-72.3,6330
1366,STANDARD,0,Petersham,MA,Worcester County,America/New_York,US,42.48,-72.18,1090
1367,STANDARD,0,Rowe,MA,Franklin County,America/New_York,US,42.7,-72.9,410
1368,STANDARD,0,Royalston,MA,Worcester County,America/New_York,US,42.68,-72.18,1090
1370,STANDARD,0,Shelburne Falls,MA,Franklin County,America/New_York,US,42.6,-72.74,3500
1373,STANDARD,0,South Deerfield,MA,Franklin County,America/New_York,US,42.47,-72.59,4030
1375,STANDARD,0,Sunderland,MA,Franklin County,America/New_York,US,42.46,-72.58,2750
1376,STANDARD,0,Turners Falls,MA,Franklin County,America/New_York,US,42.59,-72.55,4270
1378,STANDARD,0,Warwick,MA,Franklin County,America/New_York,US,42.68,-72.33,650
1379,STANDARD,0,Wendell,MA,Franklin County,America/New_York,US,42.55,-72.4,690
1380,STANDARD,0,Wendell Depot,MA,Franklin County,America/New_York,US,42.58,-72.37,81
1420,STANDARD,0,Fitchburg,MA,Worcester County,America/New_York,US,42.58,-71.81,34250
1430,STANDARD,0,Ashburnham,MA,Worcester County,America/New_York,US,42.63,-71.9,5850
1431,STANDARD,0,Ashby,MA,Middlesex County,America/New_York,US,42.68,-71.81,2920
1432,STANDARD,0,Ayer,MA,Middlesex County,America/New_York,US,42.56,-71.58,7440
1434,STANDARD,0,Devens,MA,Worcester County,America/New_York,US,42.53,-71.61,420
1436,STANDARD,0,Baldwinville,MA,Worcester County,America/New_York,US,42.6,-72.07,2570
1438,PO BOX,0,East Templeton,MA,Worcester County,America/New_York,US,42.56,-72.03,704
1440,STANDARD,0,Gardner,MA,Worcester County,America/New_York,US,42.58,-71.98,16810
1441,UNIQUE,0,Westminster,MA,Worcester County,America/New_York,US,42.58,-71.98,0
1450,STANDARD,0,Groton,MA,Middlesex County,America/New_York,US,42.6,-71.57,10850
1451,STANDARD,0,Harvard,MA,Worcester County,America/New_York,US,42.5,-71.58,5320
1452,STANDARD,0,Hubbardston,MA,Worcester County,America/New_York,US,42.48,-72.01,4160
1453,STANDARD,0,Leominster,MA,Worcester County,America/New_York,US,42.51,-71.77,38370
1460,STANDARD,0,Littleton,MA,Middlesex County,America/New_York,US,42.53,-71.47,9820
1462,STANDARD,0,Lunenburg,MA,Worcester County,America/New_York,US,42.59,-71.72,11070
1463,STANDARD,0,Pepperell,MA,Middlesex County,America/New_York,US,42.66,-71.58,10910
1464,STANDARD,0,Shirley,MA,Middlesex County,America/New_York,US,42.54,-71.65,5650
1467,PO BOX,0,Still River,MA,Worcester County,America/New_York,US,42.49,-71.61,318
1468,STANDARD,0,Templeton,MA,Worcester County,America/New_York,US,42.55,-72.06,4130
1469,STANDARD,0,Townsend,MA,Middlesex County,America/New_York,US,42.66,-71.7,6810
1470,UNIQUE,0,Groton,MA,Middlesex County,America/New_York,US,42.6,-71.57,0
1471,UNIQUE,0,Groton,MA,Middlesex County,America/New_York,US,42.6,-71.57,0
1472,PO BOX,0,West Groton,MA,Middlesex County,America/New_York,US,42.61,-71.62,352
1473,STANDARD,0,Westminster,MA,Worcester County,America/New_York,US,42.55,-71.9,7940
1474,STANDARD,0,West Townsend,MA,Middlesex County,America/New_York,US,42.66,-71.74,1880
1475,STANDARD,0,Winchendon,MA,Worcester County,America/New_York,US,42.68,-72.04,8850
1477,PO BOX,1,Winchendon Springs,MA,Worcester County,America/New_York,US,42.69,-72.01,214
1501,STANDARD,0,Auburn,MA,Worcester County,America/New_York,US,42.2,-71.83,15780
1503,STANDARD,0,Berlin,MA,Worcester County,America/New_York,US,42.38,-71.63,3000
1504,STANDARD,0,Blackstone,MA,Worcester County,America/New_York,US,42.04,-71.53,8490
1505,STANDARD,0,Boylston,MA,Worcester County,America/New_York,US,42.35,-71.73,4630
1506,STANDARD,0,Brookfield,MA,Worcester County,America/New_York,US,42.21,-72.1,3020
1507,STANDARD,0,Charlton,MA,Worcester County,America/New_York,US,42.13,-71.96,12310
1508,PO BOX,0,Charlton City,MA,Worcester County,America/New_York,US,42.13,-71.96,958
1509,PO BOX,0,Charlton Depot,MA,Worcester County,America/New_York,US,42.13,-71.96,52
1510,STANDARD,0,Clinton,MA,Worcester County,America/New_York,US,42.41,-71.68,13190
1515,STANDARD,0,East Brookfield,MA,Worcester County,America/New_York,US,42.22,-72.04,2140
1516,STANDARD,0,Douglas,MA,Worcester County,America/New_York,US,42.05,-71.73,8470
1517,PO BOX,1,East Princeton,MA,Worcester County,America/New_York,US,42.46,-71.89,0
1518,STANDARD,0,Fiskdale,MA,Worcester County,America/New_York,US,42.12,-72.11,3120
1519,STANDARD,0,Grafton,MA,Worcester County,America/New_York,US,42.2,-71.68,7030
1520,STANDARD,0,Holden,MA,Worcester County,America/New_York,US,42.35,-71.85,15860
1521,STANDARD,0,Holland,MA,Hampden County,America/New_York,US,42.05,-72.15,2260
1522,STANDARD,0,Jefferson,MA,Worcester County,America/New_York,US,42.38,-71.87,3310
1523,STANDARD,0,Lancaster,MA,Worcester County,America/New_York,US,42.45,-71.66,6030
1524,STANDARD,0,Leicester,MA,Worcester County,America/New_York,US,42.25,-71.9,6090
1525,PO BOX,0,Linwood,MA,Worcester County,America/New_York,US,42.11,-71.63,1058
1526,PO BOX,0,Manchaug,MA,Worcester County,America/New_York,US,42.12,-71.76,534
1527,STANDARD,0,Millbury,MA,Worcester County,America/New_York,US,42.19,-71.76,12730
1529,STANDARD,0,Millville,MA,Worcester County,America/New_York,US,42.03,-71.58,3020
1531,STANDARD,0,New Braintree,MA,Worcester County,America/New_York,US,42.31,-72.13,930
1532,STANDARD,0,Northborough,MA,Worcester County,America/New_York,US,42.31,-71.64,15150
1534,STANDARD,0,Northbridge,MA,Worcester County,America/New_York,US,42.15,-71.65,5800
1535,STANDARD,0,North Brookfield,MA,Worcester County,America/New_York,US,42.27,-72.08,4140
1536,STANDARD,0,North Grafton,MA,Worcester County,America/New_York,US,42.23,-71.69,6930
1537,STANDARD,0,North Oxford,MA,Worcester County,America/New_York,US,42.16,-71.88,2040
1538,PO BOX,0,North Uxbridge,MA,Worcester County,America/New_York,US,42.05,-71.64,584
1540,STANDARD,0,Oxford,MA,Worcester County,America/New_York,US,42.11,-71.87,10280
1541,STANDARD,0,Princeton,MA,Worcester County,America/New_York,US,42.45,-71.86,3420
1542,STANDARD,0,Rochdale,MA,Worcester County,America/New_York,US,42.2,-71.9,2100
1543,STANDARD,0,Rutland,MA,Worcester County,America/New_York,US,42.36,-71.95,8730
1545,STANDARD,0,Shrewsbury,MA,Worcester County,America/New_York,US,42.3,-71.71,36410
1546,UNIQUE,0,Shrewsbury,MA,Worcester County,America/New_York,US,42.3,-71.71,0
1550,STANDARD,0,Southbridge,MA,Worcester County,America/New_York,US,42.08,-72.03,15000
1560,STANDARD,0,South Grafton,MA,Worcester County,America/New_York,US,42.17,-71.68,4420
1561,PO BOX,0,South Lancaster,MA,Worcester County,America/New_York,US,42.44,-71.69,1100
1562,STANDARD,0,Spencer,MA,Worcester County,America/New_York,US,42.24,-71.99,10200
1564,STANDARD,0,Sterling,MA,Worcester County,America/New_York,US,42.43,-71.75,7790
1566,STANDARD,0,Sturbridge,MA,Worcester County,America/New_York,US,42.09,-72.06,6430
1568,STANDARD,0,Upton,MA,Worcester County,America/New_York,US,42.17,-71.61,7640
1569,STANDARD,0,Uxbridge,MA,Worcester County,America/New_York,US,42.08,-71.6,13130
1570,STANDARD,0,Webster,MA,Worcester County,America/New_York,US,42.04,-71.87,15140
1571,STANDARD,0,Dudley,MA,Worcester County,America/New_York,US,42.05,-71.93,10480
1580,UNIQUE,1,Westborough,MA,Worcester County,America/New_York,US,42.26,-71.61,0
1581,STANDARD,0,Westborough,MA,Worcester County,America/New_York,US,42.26,-71.61,20030
1582,UNIQUE,1,Westborough,MA,Worcester County,America/New_York,US,42.26,-71.61,0
1583,STANDARD,0,West Boylston,MA,Worcester County,America/New_York,US,42.36,-71.78,6770
1585,STANDARD,0,West Brookfield,MA,Worcester County,America/New_York,US,42.23,-72.14,3850
1586,PO BOX,0,West Millbury,MA,Worcester County,America/New_York,US,42.19,-71.76,0
1588,STANDARD,0,Whitinsville,MA,Worcester County,America/New_York,US,42.11,-71.67,9140
1590,STANDARD,0,Sutton,MA,Worcester County,America/New_York,US,42.15,-71.76,8810
1601,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,322
1602,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.27,-71.85,20370
1603,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.24,-71.84,17210
1604,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.25,-71.77,31160
1605,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.29,-71.79,22130
1606,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.32,-71.8,18170
1607,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.23,-71.79,7610
1608,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,3020
1609,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.29,-71.83,12920
1610,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.25,-71.81,16760
1611,STANDARD,0,Cherry Valley,MA,Worcester County,America/New_York,US,42.23,-71.87,1990
1612,STANDARD,0,Paxton,MA,Worcester County,America/New_York,US,42.31,-71.93,4400
1613,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,1369
1614,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,68
1615,PO BOX,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,13
1653,UNIQUE,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,0
1654,UNIQUE,1,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,0
1655,STANDARD,0,Worcester,MA,Worcester County,America/New_York,US,42.26,-71.8,0
1701,STANDARD,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,30960
1702,STANDARD,0,Framingham,MA,Middlesex County,America/New_York,US,42.28,-71.44,27520
1703,PO BOX,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,160
1704,PO BOX,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,385
1705,PO BOX,0,Framingham,MA,Middlesex County,America/New_York,US,42.3,-71.43,71
1718,STANDARD,0,Acton,MA,Middlesex County,America/New_York,US,42.52,-71.43,650
1719,STANDARD,0,Boxborough,MA,Middlesex County,America/New_York,US,42.5,-71.5,5310
1720,STANDARD,0,Acton,MA,Middlesex County,America/New_York,US,42.48,-71.46,22480
1721,STANDARD,0,Ashland,MA,Middlesex County,America/New_York,US,42.25,-71.46,17680
1730,STANDARD,0,Bedford,MA,Middlesex County,America/New_York,US,42.48,-71.26,13720
1731,STANDARD,0,Hanscom AFB,MA,Middlesex County,America/New_York,US,42.46,-71.28,2340
1740,STANDARD,0,Bolton,MA,Worcester County,America/New_York,US,42.43,-71.6,5580
1741,STANDARD,0,Carlisle,MA,Middlesex County,America/New_York,US,42.53,-71.35,5260
1742,STANDARD,0,Concord,MA,Middlesex County,America/New_York,US,42.45,-71.35,17320
1745,STANDARD,0,Fayville,MA,Worcester County,America/New_York,US,42.29,-71.5,420
1746,STANDARD,0,Holliston,MA,Middlesex County,America/New_York,US,42.2,-71.43,14680
1747,STANDARD,0,Hopedale,MA,Worcester County,America/New_York,US,42.12,-71.54,5710
1748,STANDARD,0,Hopkinton,MA,Middlesex County,America/New_York,US,42.22,-71.52,18000
1749,STANDARD,0,Hudson,MA,Middlesex County,America/New_York,US,42.39,-71.56,18500
1752,STANDARD,0,Marlborough,MA,Middlesex County,America/New_York,US,42.34,-71.54,36140
1754,STANDARD,0,Maynard,MA,Middlesex County,America/New_York,US,42.42,-71.45,9820
1756,STANDARD,0,Mendon,MA,Worcester County,America/New_York,US,42.1,-71.55,6220
1757,STANDARD,0,Milford,MA,Worcester County,America/New_York,US,42.14,-71.51,26240
1760,STANDARD,0,Natick,MA,Middlesex County,America/New_York,US,42.28,-71.35,34390
1770,STANDARD,0,Sherborn,MA,Middlesex County,America/New_York,US,42.23,-71.36,4320
1772,STANDARD,0,Southborough,MA,Worcester County,America/New_York,US,42.3,-71.51,10070
1773,STANDARD,0,Lincoln,MA,Middlesex County,America/New_York,US,42.41,-71.3,5370
1775,STANDARD,0,Stow,MA,Middlesex County,America/New_York,US,42.43,-71.5,7240
1776,STANDARD,0,Sudbury,MA,Middlesex County,America/New_York,US,42.36,-71.4,18920
1778,STANDARD,0,Wayland,MA,Middlesex County,America/New_York,US,42.36,-71.36,14070
1784,PO BOX,0,Woodville,MA,Middlesex County,America/New_York,US,42.23,-71.55,150
1801,STANDARD,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,37040
1803,STANDARD,0,Burlington,MA,Middlesex County,America/New_York,US,42.5,-71.2,25140
1805,UNIQUE,0,Burlington,MA,Middlesex County,America/New_York,US,42.5,-71.2,0
1806,UNIQUE,1,Woburn,MA,Middlesex County,America/New_York,US,42.47,-71.15,0
1807,UNIQUE,1,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,0
1808,UNIQUE,1,Woburn,MA,Middlesex County,America/New_York,US,42.5,-71.12,0
1810,STANDARD,0,Andover,MA,Essex County,America/New_York,US,42.65,-71.14,34300
1812,UNIQUE,0,Andover,MA,Essex County,America/New_York,US,42.65,-71.14,0
1813,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,0
1815,UNIQUE,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,0
1821,STANDARD,0,Billerica,MA,Middlesex County,America/New_York,US,42.55,-71.26,29760
1822,PO BOX,0,Billerica,MA,Middlesex County,America/New_York,US,42.55,-71.26,0
1824,STANDARD,0,Chelmsford,MA,Middlesex County,America/New_York,US,42.59,-71.36,25670
1826,STANDARD,0,Dracut,MA,Middlesex County,America/New_York,US,42.68,-71.3,30570
1827,STANDARD,0,Dunstable,MA,Middlesex County,America/New_York,US,42.66,-71.48,3370
1830,STANDARD,0,Haverhill,MA,Essex County,America/New_York,US,42.78,-71.08,22530
1831,PO BOX,0,Haverhill,MA,Essex County,America/New_York,US,42.78,-71.08,992
1832,STANDARD,0,Haverhill,MA,Essex County,America/New_York,US,42.79,-71.13,22060
1833,STANDARD,0,Georgetown,MA,Essex County,America/New_York,US,42.73,-70.98,8160
1834,STANDARD,0,Groveland,MA,Essex County,America/New_York,US,42.75,-71.03,6500
1835,STANDARD,0,Haverhill,MA,Essex County,America/New_York,US,42.75,-71.09,13410
1840,STANDARD,0,Lawrence,MA,Essex County,America/New_York,US,42.71,-71.16,4860
1841,STANDARD,0,Lawrence,MA,Essex County,America/New_York,US,42.71,-71.16,45810
1842,PO BOX,0,Lawrence,MA,Essex County,America/New_York,US,42.7,-71.16,1297
1843,STANDARD,0,Lawrence,MA,Essex County,America/New_York,US,42.7,-71.16,24610
1844,STANDARD,0,Methuen,MA,Essex County,America/New_York,US,42.74,-71.18,48180
1845,STANDARD,0,North Andover,MA,Essex County,America/New_York,US,42.7,-71.11,28090
1850,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.66,-71.3,13800
1851,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.63,-71.32,28740
1852,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.63,-71.3,29640
1853,PO BOX,0,Lowell,MA,Middlesex County,America/New_York,US,42.63,-71.32,1641
1854,STANDARD,0,Lowell,MA,Middlesex County,America/New_York,US,42.65,-71.35,20230
1860,STANDARD,0,Merrimac,MA,Essex County,America/New_York,US,42.83,-71,6300
1862,STANDARD,0,North Billerica,MA,Middlesex County,America/New_York,US,42.58,-71.3,9640
1863,STANDARD,0,North Chelmsford,MA,Middlesex County,America/New_York,US,42.63,-71.39,8700
1864,STANDARD,0,North Reading,MA,Middlesex County,America/New_York,US,42.58,-71.08,15130
1865,PO BOX,0,Nutting Lake,MA,Middlesex County,America/New_York,US,42.54,-71.25,397
1866,PO BOX,0,Pinehurst,MA,Middlesex County,America/New_York,US,42.53,-71.23,178
1867,STANDARD,0,Reading,MA,Middlesex County,America/New_York,US,42.53,-71.1,24830
1876,STANDARD,0,Tewksbury,MA,Middlesex County,America/New_York,US,42.61,-71.23,28800
1879,STANDARD,0,Tyngsboro,MA,Middlesex County,America/New_York,US,42.68,-71.41,11800
1880,STANDARD,0,Wakefield,MA,Middlesex County,America/New_York,US,42.5,-71.06,25390
1885,PO BOX,0,West Boxford,MA,Essex County,America/New_York,US,42.67,-71.03,331
1886,STANDARD,0,Westford,MA,Middlesex County,America/New_York,US,42.58,-71.43,24610
1887,STANDARD,0,Wilmington,MA,Middlesex County,America/New_York,US,42.55,-71.16,22600
1888,PO BOX,0,Woburn,MA,Middlesex County,America/New_York,US,42.48,-71.15,242
1889,UNIQUE,0,North Reading,MA,Middlesex County,America/New_York,US,42.56,-71.06,0
1890,STANDARD,0,Winchester,MA,Middlesex County,America/New_York,US,42.45,-71.14,22370
1899,UNIQUE,0,Andover,MA,Essex County,America/New_York,US,42.65,-71.14,0
1901,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.46,-70.95,1680
1902,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.94,41340
1903,PO BOX,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.96,1107
1904,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.96,18870
1905,STANDARD,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.98,24070
1906,STANDARD,0,Saugus,MA,Essex County,America/New_York,US,42.46,-71.01,25750
1907,STANDARD,0,Swampscott,MA,Essex County,America/New_York,US,42.47,-70.91,14120
1908,STANDARD,0,Nahant,MA,Essex County,America/New_York,US,42.43,-70.93,3160
1910,UNIQUE,0,Lynn,MA,Essex County,America/New_York,US,42.47,-70.96,0
1913,STANDARD,0,Amesbury,MA,Essex County,America/New_York,US,42.85,-70.92,15210
1915,STANDARD,0,Beverly,MA,Essex County,America/New_York,US,42.57,-70.87,35240
1921,STANDARD,0,Boxford,MA,Essex County,America/New_York,US,42.67,-70.98,8150
1922,STANDARD,0,Byfield,MA,Essex County,America/New_York,US,42.75,-70.93,3040
1923,STANDARD,0,Danvers,MA,Essex County,America/New_York,US,42.57,-70.95,26050
1929,STANDARD,0,Essex,MA,Essex County,America/New_York,US,42.63,-70.77,3380
